"fips","state","abb","year","key","value"
"25","Massachusetts","MA","2020","resident_hunting_licenses_tags_permits_stamps",240449
"26","Michigan","MI","2020","resident_hunting_licenses_tags_permits_stamps",2073763
"27","Minnesota","MN","2020","resident_hunting_licenses_tags_permits_stamps",1320033
"28","Mississippi","MS","2020","resident_hunting_licenses_tags_permits_stamps",304201
"29","Missouri","MO","2020","resident_hunting_licenses_tags_permits_stamps",1855335
"30","Montana","MT","2020","resident_hunting_licenses_tags_permits_stamps",858002
"31","Nebraska","NE","2020","resident_hunting_licenses_tags_permits_stamps",315848
"32","Nevada","NV","2020","resident_hunting_licenses_tags_permits_stamps",115329
"33","New Hampshire","NH","2020","resident_hunting_licenses_tags_permits_stamps",129306
"34","New Jersey","NJ","2020","resident_hunting_licenses_tags_permits_stamps",283229
"35","New Mexico","NM","2020","resident_hunting_licenses_tags_permits_stamps",293830
"36","New York","NY","2020","resident_hunting_licenses_tags_permits_stamps",1341561
"37","North Carolina","NC","2020","resident_hunting_licenses_tags_permits_stamps",295312
"38","North Dakota","ND","2020","resident_hunting_licenses_tags_permits_stamps",366236
"39","Ohio","OH","2020","resident_hunting_licenses_tags_permits_stamps",813949
"40","Oklahoma","OK","2020","resident_hunting_licenses_tags_permits_stamps",406555
"41","Oregon","OR","2020","resident_hunting_licenses_tags_permits_stamps",1227831
"42","Pennsylvania","PA","2020","resident_hunting_licenses_tags_permits_stamps",2537824
"44","Rhode Island","RI","2020","resident_hunting_licenses_tags_permits_stamps",23081
"45","South Carolina","SC","2020","resident_hunting_licenses_tags_permits_stamps",983087
"46","South Dakota","SD","2020","resident_hunting_licenses_tags_permits_stamps",241443
"47","Tennessee","TN","2020","resident_hunting_licenses_tags_permits_stamps",646743
"48","Texas","TX","2020","resident_hunting_licenses_tags_permits_stamps",1651798
"49","Utah","UT","2020","resident_hunting_licenses_tags_permits_stamps",405834
"50","Vermont","VT","2020","resident_hunting_licenses_tags_permits_stamps",161332
"51","Virginia","VA","2020","resident_hunting_licenses_tags_permits_stamps",781960
"53","Washington","WA","2020","resident_hunting_licenses_tags_permits_stamps",673942
"54","West Virginia","WV","2020","resident_hunting_licenses_tags_permits_stamps",503368
"55","Wisconsin","WI","2020","resident_hunting_licenses_tags_permits_stamps",3913818
"56","Wyoming","WY","2020","resident_hunting_licenses_tags_permits_stamps",178931
"01","Alabama","AL","2020","non-resident_hunting_licenses_tags_permits_stamps",37674
"02","Alaska","AK","2020","non-resident_hunting_licenses_tags_permits_stamps",47585
"04","Arizona","AZ","2020","non-resident_hunting_licenses_tags_permits_stamps",79727
"05","Arkansas","AR","2020","non-resident_hunting_licenses_tags_permits_stamps",147108
"06","California","CA","2020","non-resident_hunting_licenses_tags_permits_stamps",23145
"08","Colorado","CO","2020","non-resident_hunting_licenses_tags_permits_stamps",111398
"09","Connecticut","CT","2020","non-resident_hunting_licenses_tags_permits_stamps",4728
"10","Delaware","DE","2020","non-resident_hunting_licenses_tags_permits_stamps",6117
"12","Florida","FL","2020","non-resident_hunting_licenses_tags_permits_stamps",18737
"13","Georgia","GA","2020","non-resident_hunting_licenses_tags_permits_stamps",163816
"15","Hawaii","HI","2020","non-resident_hunting_licenses_tags_permits_stamps",1225
"16","Idaho","ID","2020","non-resident_hunting_licenses_tags_permits_stamps",219419
"17","Illinois","IL","2020","non-resident_hunting_licenses_tags_permits_stamps",85013
"18","Indiana","IN","2020","non-resident_hunting_licenses_tags_permits_stamps",21192
"19","Iowa","IA","2020","non-resident_hunting_licenses_tags_permits_stamps",80830
"20","Kansas","KS","2020","non-resident_hunting_licenses_tags_permits_stamps",168236
"21","Kentucky","KY","2020","non-resident_hunting_licenses_tags_permits_stamps",112338
"22","Louisiana","LA","2020","non-resident_hunting_licenses_tags_permits_stamps",52585
"23","Maine","ME","2020","non-resident_hunting_licenses_tags_permits_stamps",33231
"24","Maryland","MD","2020","non-resident_hunting_licenses_tags_permits_stamps",64512
"25","Massachusetts","MA","2020","non-resident_hunting_licenses_tags_permits_stamps",16202
"26","Michigan","MI","2020","non-resident_hunting_licenses_tags_permits_stamps",56383
"27","Minnesota","MN","2020","non-resident_hunting_licenses_tags_permits_stamps",44939
"28","Mississippi","MS","2020","non-resident_hunting_licenses_tags_permits_stamps",89749
"29","Missouri","MO","2020","non-resident_hunting_licenses_tags_permits_stamps",90918
"30","Montana","MT","2020","non-resident_hunting_licenses_tags_permits_stamps",172569
"31","Nebraska","NE","2020","non-resident_hunting_licenses_tags_permits_stamps",91968
"32","Nevada","NV","2020","non-resident_hunting_licenses_tags_permits_stamps",27953
"33","New Hampshire","NH","2020","non-resident_hunting_licenses_tags_permits_stamps",20256
"34","New Jersey","NJ","2020","non-resident_hunting_licenses_tags_permits_stamps",125139
"35","New Mexico","NM","2020","non-resident_hunting_licenses_tags_permits_stamps",93148
"36","New York","NY","2020","non-resident_hunting_licenses_tags_permits_stamps",48388
"37","North Carolina","NC","2020","non-resident_hunting_licenses_tags_permits_stamps",26732
"38","North Dakota","ND","2020","non-resident_hunting_licenses_tags_permits_stamps",123732
"39","Ohio","OH","2020","non-resident_hunting_licenses_tags_permits_stamps",104326
"40","Oklahoma","OK","2020","non-resident_hunting_licenses_tags_permits_stamps",27161
"41","Oregon","OR","2020","non-resident_hunting_licenses_tags_permits_stamps",61943
"42","Pennsylvania","PA","2020","non-resident_hunting_licenses_tags_permits_stamps",108896
"44","Rhode Island","RI","2020","non-resident_hunting_licenses_tags_permits_stamps",3609
"45","South Carolina","SC","2020","non-resident_hunting_licenses_tags_permits_stamps",115268
"46","South Dakota","SD","2020","non-resident_hunting_licenses_tags_permits_stamps",111896
"47","Tennessee","TN","2020","non-resident_hunting_licenses_tags_permits_stamps",65560
"48","Texas","TX","2020","non-resident_hunting_licenses_tags_permits_stamps",88304
"49","Utah","UT","2020","non-resident_hunting_licenses_tags_permits_stamps",47775
"50","Vermont","VT","2020","non-resident_hunting_licenses_tags_permits_stamps",16991
"51","Virginia","VA","2020","non-resident_hunting_licenses_tags_permits_stamps",43124
"53","Washington","WA","2020","non-resident_hunting_licenses_tags_permits_stamps",11838
"54","West Virginia","WV","2020","non-resident_hunting_licenses_tags_permits_stamps",143140
"55","Wisconsin","WI","2020","non-resident_hunting_licenses_tags_permits_stamps",229066
"56","Wyoming","WY","2020","non-resident_hunting_licenses_tags_permits_stamps",77395
"01","Alabama","AL","2020","total_hunting_licenses_tags_permits_stamps",530675
"02","Alaska","AK","2020","total_hunting_licenses_tags_permits_stamps",447761
"04","Arizona","AZ","2020","total_hunting_licenses_tags_permits_stamps",506081
"05","Arkansas","AR","2020","total_hunting_licenses_tags_permits_stamps",507918
"06","California","CA","2020","total_hunting_licenses_tags_permits_stamps",991897
"08","Colorado","CO","2020","total_hunting_licenses_tags_permits_stamps",582956
"09","Connecticut","CT","2020","total_hunting_licenses_tags_permits_stamps",110205
"10","Delaware","DE","2020","total_hunting_licenses_tags_permits_stamps",53683
"12","Florida","FL","2020","total_hunting_licenses_tags_permits_stamps",303556
"13","Georgia","GA","2020","total_hunting_licenses_tags_permits_stamps",1381224
"15","Hawaii","HI","2020","total_hunting_licenses_tags_permits_stamps",11957
"16","Idaho","ID","2020","total_hunting_licenses_tags_permits_stamps",1489436
"17","Illinois","IL","2020","total_hunting_licenses_tags_permits_stamps",1437735
"18","Indiana","IN","2020","total_hunting_licenses_tags_permits_stamps",372629
"19","Iowa","IA","2020","total_hunting_licenses_tags_permits_stamps",659074
"20","Kansas","KS","2020","total_hunting_licenses_tags_permits_stamps",468485
"21","Kentucky","KY","2020","total_hunting_licenses_tags_permits_stamps",581233
"22","Louisiana","LA","2020","total_hunting_licenses_tags_permits_stamps",607338
"23","Maine","ME","2020","total_hunting_licenses_tags_permits_stamps",232289
"24","Maryland","MD","2020","total_hunting_licenses_tags_permits_stamps",345327
"25","Massachusetts","MA","2020","total_hunting_licenses_tags_permits_stamps",256651
"26","Michigan","MI","2020","total_hunting_licenses_tags_permits_stamps",2130146
"27","Minnesota","MN","2020","total_hunting_licenses_tags_permits_stamps",1364972
"28","Mississippi","MS","2020","total_hunting_licenses_tags_permits_stamps",393950
"29","Missouri","MO","2020","total_hunting_licenses_tags_permits_stamps",1946253
"30","Montana","MT","2020","total_hunting_licenses_tags_permits_stamps",1030571
"31","Nebraska","NE","2020","total_hunting_licenses_tags_permits_stamps",407816
"32","Nevada","NV","2020","total_hunting_licenses_tags_permits_stamps",143282
"33","New Hampshire","NH","2020","total_hunting_licenses_tags_permits_stamps",149562
"34","New Jersey","NJ","2020","total_hunting_licenses_tags_permits_stamps",408368
"35","New Mexico","NM","2020","total_hunting_licenses_tags_permits_stamps",386978
"36","New York","NY","2020","total_hunting_licenses_tags_permits_stamps",1389949
"37","North Carolina","NC","2020","total_hunting_licenses_tags_permits_stamps",322044
"38","North Dakota","ND","2020","total_hunting_licenses_tags_permits_stamps",489968
"39","Ohio","OH","2020","total_hunting_licenses_tags_permits_stamps",918275
"40","Oklahoma","OK","2020","total_hunting_licenses_tags_permits_stamps",433716
"41","Oregon","OR","2020","total_hunting_licenses_tags_permits_stamps",1289774
"42","Pennsylvania","PA","2020","total_hunting_licenses_tags_permits_stamps",2646720
"44","Rhode Island","RI","2020","total_hunting_licenses_tags_permits_stamps",26690
"45","South Carolina","SC","2020","total_hunting_licenses_tags_permits_stamps",1098355
"46","South Dakota","SD","2020","total_hunting_licenses_tags_permits_stamps",353339
"47","Tennessee","TN","2020","total_hunting_licenses_tags_permits_stamps",712303
"48","Texas","TX","2020","total_hunting_licenses_tags_permits_stamps",1740102
"49","Utah","UT","2020","total_hunting_licenses_tags_permits_stamps",453609
"50","Vermont","VT","2020","total_hunting_licenses_tags_permits_stamps",178323
"51","Virginia","VA","2020","total_hunting_licenses_tags_permits_stamps",825084
"53","Washington","WA","2020","total_hunting_licenses_tags_permits_stamps",685780
"54","West Virginia","WV","2020","total_hunting_licenses_tags_permits_stamps",646508
"55","Wisconsin","WI","2020","total_hunting_licenses_tags_permits_stamps",4142884
"56","Wyoming","WY","2020","total_hunting_licenses_tags_permits_stamps",256326
"01","Alabama","AL","2020","gross_cost_to_resident_hunters",5494889
"02","Alaska","AK","2020","gross_cost_to_resident_hunters",4561995
"04","Arizona","AZ","2020","gross_cost_to_resident_hunters",12431069
"05","Arkansas","AR","2020","gross_cost_to_resident_hunters",7738361
"06","California","CA","2020","gross_cost_to_resident_hunters",20057083
"08","Colorado","CO","2020","gross_cost_to_resident_hunters",12566881
"09","Connecticut","CT","2020","gross_cost_to_resident_hunters",1930092
"10","Delaware","DE","2020","gross_cost_to_resident_hunters",938201
"12","Florida","FL","2020","gross_cost_to_resident_hunters",5785559
"13","Georgia","GA","2020","gross_cost_to_resident_hunters",9665158
"15","Hawaii","HI","2020","gross_cost_to_resident_hunters",553256
"16","Idaho","ID","2020","gross_cost_to_resident_hunters",10999399
"17","Illinois","IL","2020","gross_cost_to_resident_hunters",15744721
"18","Indiana","IN","2020","gross_cost_to_resident_hunters",8861998
"19","Iowa","IA","2020","gross_cost_to_resident_hunters",12962971
"20","Kansas","KS","2020","gross_cost_to_resident_hunters",7787504
"21","Kentucky","KY","2020","gross_cost_to_resident_hunters",10967516
"22","Louisiana","LA","2020","gross_cost_to_resident_hunters",8103414
"23","Maine","ME","2020","gross_cost_to_resident_hunters",4475351
"24","Maryland","MD","2020","gross_cost_to_resident_hunters",3331995
"25","Massachusetts","MA","2020","gross_cost_to_resident_hunters",1953869
"26","Michigan","MI","2020","gross_cost_to_resident_hunters",31421049
"27","Minnesota","MN","2020","gross_cost_to_resident_hunters",26708978
"28","Mississippi","MS","2020","gross_cost_to_resident_hunters",4566369
"29","Missouri","MO","2020","gross_cost_to_resident_hunters",12223701
"30","Montana","MT","2020","gross_cost_to_resident_hunters",10957132
"31","Nebraska","NE","2020","gross_cost_to_resident_hunters",8618632
"32","Nevada","NV","2020","gross_cost_to_resident_hunters",3603183
"33","New Hampshire","NH","2020","gross_cost_to_resident_hunters",3053281
"34","New Jersey","NJ","2020","gross_cost_to_resident_hunters",6474458
"35","New Mexico","NM","2020","gross_cost_to_resident_hunters",5580449
"36","New York","NY","2020","gross_cost_to_resident_hunters",20123676
"37","North Carolina","NC","2020","gross_cost_to_resident_hunters",8425817
"38","North Dakota","ND","2020","gross_cost_to_resident_hunters",4563525
"39","Ohio","OH","2020","gross_cost_to_resident_hunters",14934924
"40","Oklahoma","OK","2020","gross_cost_to_resident_hunters",5423736
"41","Oregon","OR","2020","gross_cost_to_resident_hunters",22419387
"42","Pennsylvania","PA","2020","gross_cost_to_resident_hunters",30616459
"44","Rhode Island","RI","2020","gross_cost_to_resident_hunters",305951
"45","South Carolina","SC","2020","gross_cost_to_resident_hunters",5676922
"46","South Dakota","SD","2020","gross_cost_to_resident_hunters",7407854
"47","Tennessee","TN","2020","gross_cost_to_resident_hunters",16852932
"48","Texas","TX","2020","gross_cost_to_resident_hunters",34842092
"49","Utah","UT","2020","gross_cost_to_resident_hunters",11663879
"50","Vermont","VT","2020","gross_cost_to_resident_hunters",2996927
"51","Virginia","VA","2020","gross_cost_to_resident_hunters",17446079
"53","Washington","WA","2020","gross_cost_to_resident_hunters",16013329
"54","West Virginia","WV","2020","gross_cost_to_resident_hunters",3939802
"55","Wisconsin","WI","2020","gross_cost_to_resident_hunters",33074356
"56","Wyoming","WY","2020","gross_cost_to_resident_hunters",6744619
"01","Alabama","AL","2020","gross_cost_to_non-resident_hunters",6298911
"02","Alaska","AK","2020","gross_cost_to_non-resident_hunters",6552184
"04","Arizona","AZ","2020","gross_cost_to_non-resident_hunters",5054435
"05","Arkansas","AR","2020","gross_cost_to_non-resident_hunters",11091991
